candidate_id,signal_family,horizon_candles,horizon_hours,interpretation,period,lower_threshold,upper_threshold,standard_deviations,model_family,window_scheme,calibration,confirmatory_eligible
v2-candidate-01340,rsi,3,12,continuous,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-01341,rsi,3,12,continuous,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-01342,rsi,3,12,continuous,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-01343,rsi,3,12,continuous,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-01344,rsi,3,12,continuous,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-01345,rsi,3,12,continuous,14,30.0,70.0,,spline_regularized,expanding,none,True
v2-candidate-01346,rsi,3,12,continuous,14,30.0,70.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-01347,rsi,3,12,continuous,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-01348,rsi,3,12,continuous,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-01349,rsi,3,12,continuous,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-01350,rsi,3,12,continuous,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-01351,rsi,6,24,continuous,14,30.0,70.0,,regularized_linear,expanding,none,True
v2-candidate-01352,rsi,6,24,continuous,14,30.0,70.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-01353,rsi,6,24,continuous,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-01354,rsi,6,24,continuous,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-01355,rsi,6,24,continuous,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-01356,rsi,6,24,continuous,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-01357,rsi,6,24,continuous,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-01358,rsi,6,24,continuous,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-01359,rsi,6,24,continuous,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-01360,rsi,6,24,continuous,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-01361,rsi,6,24,continuous,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-01362,rsi,6,24,continuous,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-01363,rsi,6,24,continuous,14,30.0,70.0,,spline_regularized,expanding,none,True
v2-candidate-01364,rsi,6,24,continuous,14,30.0,70.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-01365,rsi,6,24,continuous,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-01366,rsi,6,24,continuous,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-01367,rsi,6,24,continuous,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-01368,rsi,6,24,continuous,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-01369,rsi,1,4,contrarian,14,30.0,70.0,,regularized_linear,expanding,none,True
v2-candidate-01370,rsi,1,4,contrarian,14,30.0,70.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-01371,rsi,1,4,contrarian,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-01372,rsi,1,4,contrarian,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-01373,rsi,1,4,contrarian,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-01374,rsi,1,4,contrarian,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-01375,rsi,1,4,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-01376,rsi,1,4,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-01377,rsi,1,4,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-01378,rsi,1,4,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-01379,rsi,1,4,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-01380,rsi,1,4,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-01381,rsi,1,4,contrarian,14,30.0,70.0,,spline_regularized,expanding,none,True
v2-candidate-01382,rsi,1,4,contrarian,14,30.0,70.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-01383,rsi,1,4,contrarian,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-01384,rsi,1,4,contrarian,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-01385,rsi,1,4,contrarian,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-01386,rsi,1,4,contrarian,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-01387,rsi,2,8,contrarian,14,30.0,70.0,,regularized_linear,expanding,none,True
v2-candidate-01388,rsi,2,8,contrarian,14,30.0,70.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-01389,rsi,2,8,contrarian,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-01390,rsi,2,8,contrarian,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-01391,rsi,2,8,contrarian,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-01392,rsi,2,8,contrarian,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-01393,rsi,2,8,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-01394,rsi,2,8,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-01395,rsi,2,8,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-01396,rsi,2,8,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-01397,rsi,2,8,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-01398,rsi,2,8,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-01399,rsi,2,8,contrarian,14,30.0,70.0,,spline_regularized,expanding,none,True
v2-candidate-01400,rsi,2,8,contrarian,14,30.0,70.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-01401,rsi,2,8,contrarian,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-01402,rsi,2,8,contrarian,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-01403,rsi,2,8,contrarian,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-01404,rsi,2,8,contrarian,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-01405,rsi,3,12,contrarian,14,30.0,70.0,,regularized_linear,expanding,none,True
v2-candidate-01406,rsi,3,12,contrarian,14,30.0,70.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-01407,rsi,3,12,contrarian,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-01408,rsi,3,12,contrarian,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-01409,rsi,3,12,contrarian,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-01410,rsi,3,12,contrarian,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-01411,rsi,3,12,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-01412,rsi,3,12,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-01413,rsi,3,12,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-01414,rsi,3,12,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-01415,rsi,3,12,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-01416,rsi,3,12,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-01417,rsi,3,12,contrarian,14,30.0,70.0,,spline_regularized,expanding,none,True
v2-candidate-01418,rsi,3,12,contrarian,14,30.0,70.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-01419,rsi,3,12,contrarian,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-01420,rsi,3,12,contrarian,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-01421,rsi,3,12,contrarian,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-01422,rsi,3,12,contrarian,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-01423,rsi,6,24,contrarian,14,30.0,70.0,,regularized_linear,expanding,none,True
v2-candidate-01424,rsi,6,24,contrarian,14,30.0,70.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-01425,rsi,6,24,contrarian,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-01426,rsi,6,24,contrarian,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-01427,rsi,6,24,contrarian,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-01428,rsi,6,24,contrarian,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-01429,rsi,6,24,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-01430,rsi,6,24,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-01431,rsi,6,24,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-01432,rsi,6,24,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-01433,rsi,6,24,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-01434,rsi,6,24,contrarian,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-01435,rsi,6,24,contrarian,14,30.0,70.0,,spline_regularized,expanding,none,True
v2-candidate-01436,rsi,6,24,contrarian,14,30.0,70.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-01437,rsi,6,24,contrarian,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-01438,rsi,6,24,contrarian,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-01439,rsi,6,24,contrarian,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-01440,rsi,6,24,contrarian,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-01441,rsi,1,4,continuation,14,30.0,70.0,,regularized_linear,expanding,none,True
v2-candidate-01442,rsi,1,4,continuation,14,30.0,70.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-01443,rsi,1,4,continuation,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-01444,rsi,1,4,continuation,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-01445,rsi,1,4,continuation,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-01446,rsi,1,4,continuation,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-01447,rsi,1,4,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-01448,rsi,1,4,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-01449,rsi,1,4,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-01450,rsi,1,4,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-01451,rsi,1,4,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-01452,rsi,1,4,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-01453,rsi,1,4,continuation,14,30.0,70.0,,spline_regularized,expanding,none,True
v2-candidate-01454,rsi,1,4,continuation,14,30.0,70.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-01455,rsi,1,4,continuation,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-01456,rsi,1,4,continuation,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-01457,rsi,1,4,continuation,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-01458,rsi,1,4,continuation,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-01459,rsi,2,8,continuation,14,30.0,70.0,,regularized_linear,expanding,none,True
v2-candidate-01460,rsi,2,8,continuation,14,30.0,70.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-01461,rsi,2,8,continuation,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-01462,rsi,2,8,continuation,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-01463,rsi,2,8,continuation,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-01464,rsi,2,8,continuation,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-01465,rsi,2,8,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-01466,rsi,2,8,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-01467,rsi,2,8,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-01468,rsi,2,8,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-01469,rsi,2,8,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-01470,rsi,2,8,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-01471,rsi,2,8,continuation,14,30.0,70.0,,spline_regularized,expanding,none,True
v2-candidate-01472,rsi,2,8,continuation,14,30.0,70.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-01473,rsi,2,8,continuation,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-01474,rsi,2,8,continuation,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-01475,rsi,2,8,continuation,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-01476,rsi,2,8,continuation,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-01477,rsi,3,12,continuation,14,30.0,70.0,,regularized_linear,expanding,none,True
v2-candidate-01478,rsi,3,12,continuation,14,30.0,70.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-01479,rsi,3,12,continuation,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-01480,rsi,3,12,continuation,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-01481,rsi,3,12,continuation,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-01482,rsi,3,12,continuation,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-01483,rsi,3,12,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-01484,rsi,3,12,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-01485,rsi,3,12,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-01486,rsi,3,12,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-01487,rsi,3,12,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-01488,rsi,3,12,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-01489,rsi,3,12,continuation,14,30.0,70.0,,spline_regularized,expanding,none,True
v2-candidate-01490,rsi,3,12,continuation,14,30.0,70.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-01491,rsi,3,12,continuation,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-01492,rsi,3,12,continuation,14,30.0,70.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-01493,rsi,3,12,continuation,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-01494,rsi,3,12,continuation,14,30.0,70.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-01495,rsi,6,24,continuation,14,30.0,70.0,,regularized_linear,expanding,none,True
v2-candidate-01496,rsi,6,24,continuation,14,30.0,70.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-01497,rsi,6,24,continuation,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-01498,rsi,6,24,continuation,14,30.0,70.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-01499,rsi,6,24,continuation,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-01500,rsi,6,24,continuation,14,30.0,70.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-01501,rsi,6,24,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-01502,rsi,6,24,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-01503,rsi,6,24,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-01504,rsi,6,24,continuation,14,30.0,70.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
